	AD1X24b	AD1X24c	AD1X24d	AD1X7a	AD1X7b	AD1X7c	AD1Y24b	AD1Y24c	AD1Y24d	AD1Y7a	AD1Y7c	AD1Y7d	AD8X24b	AD8X24c	AD8X24d	AD8X7a	AD8X7b	AD8X7c	AD8Y24a	AD8Y24b	AD8Y24c	AD8Y7a	AD8Y7c	AD8Y7d
OG0000097	0.27702	0.373403	0.183123	-0.0756164	-0.017494	-0.15499	-0.277343	0.0376757	-0.0101972	-0.0573927	-0.0104656	-0.267722	-0.161721	0.176157	-0.125467	-0.0329295	0.0163991	-0.0339144	0.0158847	0.13597	0.180908	-0.00506277	-0.0102428	-0.155982
OG0000098	0.606734	0.623632	0.360652	0.279347	-0.218225	-0.0172724	-0.463764	-0.401266	-0.403445	0.0579429	-0.404979	-0.0193549	0.108202	0.248289	0.0389175	0.256823	0.287973	0.133756	-0.351261	-0.39764	-0.422019	-0.101519	0.167019	0.0314584
OG0000099	0.387683	0.271453	-0.0133873	0.619086	0.499929	0.589494	-0.676975	-0.438513	-0.456037	-0.104433	-0.362903	-0.315397	0.165192	0.184929	-0.170644	0.223102	0.0542228	-0.0810254	-0.346065	-0.108219	-0.239681	0.0635969	0.203365	0.0512271
OG0000100	0.185945	0.223368	0.164906	0.0878921	0.126568	0.0822374	-0.331798	-0.187579	-0.323166	0.030398	-0.112755	0.0539839	0.0354815	0.0918983	-0.0263448	0.289901	0.574736	0.237852	-0.500261	-0.29677	-0.22477	0.00800765	-0.138322	-0.0514077
OG0000101	-0.0888577	-0.0368365	0.0459498	0.0854457	-0.0865979	-0.264897	-0.175427	0.0755462	0.0454551	0.13999	0.0984483	0.161781	-0.122049	-0.0732519	-0.148102	0.0885403	0.1065	-0.0325902	0.132986	0.0998276	0.237016	-0.0798986	-0.100291	-0.108687
OG0000103	-0.0311646	-0.0619559	-0.0429365	-0.110158	-0.13282	-0.140072	0.260768	0.215446	-0.125672	-0.0572436	0.0168286	0.20898	-0.135165	-0.181152	-0.104131	-0.257589	-0.146595	-0.118558	0.193805	0.281607	0.446515	0.0802881	-0.0923271	0.0333017
OG0000104	-0.0890274	-0.0618665	-0.0682375	-0.134619	-0.100501	-0.0971237	0.131196	0.242654	0.225533	0.0347916	-0.0770851	-0.00571364	-0.222038	-0.136234	-0.228905	-0.0639313	0.0896286	-0.147625	-0.169383	0.0907509	0.0588058	0.308246	0.246611	0.174072
OG0000105	1.04875	0.916726	0.888682	-0.162217	0.0846355	-0.144665	-0.0695008	-0.494567	-1.02695	-0.20791	-0.621433	-0.211555	0.0323861	-0.00824314	-0.0703239	0.0406342	0.247599	-0.122761	-0.0798742	-0.0925554	-0.195304	-0.0416198	0.293182	-0.00311945
OG0000106	0.290778	0.348826	0.141782	0.167385	0.145277	0.214186	-0.288602	-0.161287	-0.0856488	-0.313889	-0.235789	-0.223019	0.102771	0.40305	0.127973	0.172715	0.0831384	0.118509	-0.145665	-0.100569	-0.0773033	-0.15677	-0.302919	-0.224931
OG0000107	-0.124348	-0.0226859	0.116159	-0.00109611	0.214747	0.127129	-0.1919	-0.0627506	-0.00770618	0.13501	-0.0400276	-0.142532	-0.0159335	0.0522148	-0.00776833	-0.140399	-0.281592	-0.154237	0.30867	0.242581	0.124163	-0.0303645	-0.118583	0.0212468
OG0000108	-0.020954	0.0182733	0.058902	0.00888707	-0.0209946	-0.000743163	0.019263	0.0768628	-0.0027685	-0.0388429	-0.0690505	-0.0288345	-0.133335	-0.104593	-0.103126	-0.0463571	0.0372064	-0.0195635	0.0105076	0.136701	0.133291	0.0261451	-0.0166912	0.0798147
OG0000109	-0.0444885	-0.0444885	0.116834	-0.0444885	-0.0444885	-0.0444885	-0.0444885	0.0565533	-0.0444885	-0.0444885	-0.0444885	0.227009	0.0451135	-0.0562849	-0.110449	-0.0759611	0.0760292	-0.106615	0.0229331	0.268766	0.0297844	0.0145248	-0.0445518	-0.0632887
OG0000110	0.0686194	0.102142	0.14614	-0.0192039	-0.00799107	-0.0634992	-0.213403	-0.14339	-0.182106	0.0750804	0.221544	0.0160662	0.181567	0.179218	0.300787	0.0889991	-0.0538767	0.166679	-0.14448	-0.235684	-0.240979	-0.113191	-0.0287331	-0.100307
OG0000111	-0.049926	-0.0283103	-0.0434996	0.0432489	0.0131906	0.165037	-0.0397279	0.000102861	0.0138617	-0.0320647	-0.0205641	-0.0213487	0.0658724	0.0445921	0.131401	-0.0718617	-0.138532	-0.0656092	0.0133711	0.019084	-0.0247863	0.065235	-0.0803758	0.0416094
OG0000112	-0.0205845	-0.0145621	-0.00182079	0.064612	-0.0462675	0.0204212	-0.0279656	0.0285606	-0.103957	0.159392	-0.0788346	0.0210054	-0.0953647	0.210865	-0.0953647	0.0852776	0.00791507	-0.0953647	0.0245219	0.270981	-0.0953647	-0.0953647	-0.0953647	-0.0273724
OG0000113	0.0156609	0.0620348	-0.0469625	0.17498	0.105653	0.0436172	0.0314638	0.0323308	-0.0758637	-0.1167	-0.098212	-0.128003	-0.159868	-0.115033	-0.13668	0.0317046	0.0914817	-0.0354541	-0.0703155	0.120197	0.166963	0.0129304	0.0506843	0.0433898
OG0000115	-0.0790837	0.0527914	0.237816	0.231381	0.194498	0.0640535	-0.27192	-0.127234	-0.162519	-0.0589737	-0.0445198	-0.0362884	-0.0208899	0.0443509	-0.00595183	0.232169	0.164784	0.257932	-0.341338	-0.352695	-0.368306	0.169654	0.107254	0.113037
OG0000116	0.0152972	-0.0485865	-0.0485865	0.195317	0.0114392	-0.0485865	-0.0485865	-0.0485865	-0.0485865	-0.0485865	0.166638	-0.0485865	0.0633308	0.0895114	0.0782723	0.0373969	0.0939821	0.0965296	-0.187705	-0.0810517	-0.166104	0.0495886	0.0103819	-0.0841332
OG0000118	0.114478	0.345599	0.221853	0.0941068	0.10793	0.109788	-0.0857392	-0.0632471	-0.200814	-0.133885	-0.317478	-0.192592	0.994897	1.8568	1.59986	0.519044	0.0624085	0.204079	-1.06681	-1.06681	-1.06681	-0.461551	-0.508295	-1.06681
OG0000120	0.125656	0.172755	-0.0421494	-0.113987	-0.0845808	-0.0213312	-0.122804	-0.0735773	-0.109913	0.0502186	0.0903304	0.129384	0.362965	0.547514	0.466009	0.476858	0.330648	0.40032	-0.637339	-0.575182	-0.518028	-0.270363	-0.275246	-0.308156
OG0000121	-0.654163	-0.429286	-0.369335	-0.746036	-0.470947	-0.409259	1.05169	1.13892	1.19177	-0.179168	0.0253595	-0.149546	-0.0352102	0.236235	0.241634	-0.249303	-0.145108	-0.10624	0.114607	0.0530256	-0.0550682	0.00636218	-0.0375906	-0.0233429
OG0000122	-0.344562	-0.323879	-0.368696	-0.405266	-0.347142	-0.432207	0.500381	0.633843	0.560954	0.157693	0.211178	0.157703	-0.207093	-0.0417587	-0.170812	-0.136616	-0.0998572	-0.0581701	0.107197	0.116386	0.0164307	0.147168	0.16748	0.159645
OG0000123	0.0567634	-0.0404965	0.072121	0.0202431	-0.0633043	0.0436882	-0.0633043	-0.0376016	-0.0633043	0.0825964	-0.0633043	0.0559031	-0.0179696	0.0196445	-0.0114154	0.023567	0.229464	0.010831	-0.121157	-0.0412044	-0.121157	0.0539941	-0.068433	0.0438363
OG0000125	0.407674	0.27409	0.0269256	0.0834844	0.223155	0.207672	-0.445374	-0.254607	-0.245326	-0.029366	-0.190074	-0.0582546	0.121616	0.267017	0.106916	0.195145	-0.00788346	0.108485	0.119943	-0.057565	0.0205597	-0.101255	-0.483231	-0.289746
OG0000128	0.130157	0.155192	-0.00249976	0.233554	0.0776785	0.0373936	-0.361601	-0.149425	-0.339387	0.115026	0.0269659	0.076946	0.0577035	0.408492	0.0404594	0.282991	0.237942	-0.0213728	-0.366531	-0.290974	-0.389772	0.0474253	0.12112	-0.127483
OG0000129	0.885527	0.86004	0.521421	-0.0486976	-0.0164347	0.00382391	-0.326659	-0.835357	-0.99673	-0.0323932	-0.169989	0.155447	0.375817	0.368395	-0.0219518	0.28263	0.76717	0.116278	-0.86707	-0.670518	-0.808732	0.166344	0.327746	-0.0361073
OG0000130	-0.0262837	-0.000825276	-0.0684274	-0.093034	-0.0540261	-0.0186316	0.154954	0.155852	0.0691829	-0.0643408	-0.0722822	0.0178624	0.00247585	0.192093	-0.0362714	0.132439	-0.0311212	-0.129972	-0.0421712	-0.00808628	-0.101718	-0.0163765	0.0121158	0.0265934
OG0000131	0.0104152	0.0917126	0.00832309	0.068547	0.013088	0.0489904	-0.0899338	-0.0311434	-0.0964464	-0.0254203	-0.0467694	0.0486369	-0.228545	-0.154225	-0.181884	-0.11956	-0.0294933	-0.143162	0.0959012	0.21303	0.247017	0.0760203	0.0746487	0.150252
OG0000132	0.661504	0.653078	0.638623	0.0286274	-0.0888548	-0.00645222	-0.370624	-0.656204	-0.661582	-0.025715	-0.220904	0.0485023	0.297497	0.127109	0.0566525	0.243247	0.417181	0.143258	-0.424723	-0.408856	-0.574622	0.0686788	0.111904	-0.0573278
OG0000133	-0.402387	-0.308002	-0.416556	-0.30227	-0.123889	-0.208812	0.0176324	0.0493347	0.0810077	0.461377	0.520011	0.632554	-1.04922	-0.785692	-0.858226	-0.046626	0.182559	-0.265055	0.382567	0.411013	0.516803	0.648447	0.366067	0.497358
OG0000135	0.131415	0.117309	0.155109	0.052336	0.0483414	-0.0198918	0.0193698	-0.0817377	-0.0419718	-0.0940231	-0.137754	-0.148502	0.308498	0.186313	0.262617	-0.107683	-0.166133	-0.0399746	0.154274	-0.0534585	-0.106209	-0.142204	-0.172723	-0.123316
OG0000137	0.10611	-0.117653	0.398753	-0.425724	-0.614023	-0.318922	0.881496	0.632958	0.891781	-0.447342	-0.445569	-0.541866	-0.100013	0.10834	0.0183436	-0.717623	-0.403316	-0.280593	0.961587	0.715841	0.738473	-0.170725	-0.325544	-0.54477
OG0000139	0.242553	0.342428	0.182594	0.276119	0.272152	0.270041	-0.437779	-0.299514	-0.406972	-0.0885108	-0.101321	-0.251789	-0.344498	-0.204668	-0.301205	0.0243821	0.0200125	0.0298586	-0.22198	0.252228	0.15891	0.24223	0.295754	0.048975
OG0000140	0.271716	0.253171	0.130799	-0.195709	0.0231779	-0.185369	-0.0949367	0.0417383	0.0198265	0.00817989	-0.126071	-0.146523	-0.115009	0.0498547	-0.0730358	-0.0736204	0.127485	-0.0940794	0.173484	0.120954	0.0316839	-0.00763128	-0.0550241	-0.085061
OG0000141	-0.058726	-0.0131104	-0.00292309	-0.058726	-0.058726	-0.058726	-0.058726	0.136742	0.00223584	-0.058726	0.01664	0.212772	0.0621445	-0.0161419	-0.0920131	0.0356707	0.000661845	0.151242	-0.198995	0.0215705	0.0462076	0.0815256	0.107123	-0.198995
OG0000142	-0.0649753	0.0455395	0.0824643	0.0771515	0.149033	0.336952	-0.128859	-0.128859	-0.128859	-0.128859	0.0181306	-0.128859	0.0939121	0.0439489	0.318075	0.0281742	0.213946	-0.0103968	-0.1814	-0.13106	-0.208685	-0.0191968	0.0940266	-0.241343
OG0000143	-0.0348494	0.228621	-0.05603	-0.10853	-0.114437	-0.0447703	0.122077	0.15957	-0.00349934	-0.111683	-0.0643549	0.0278863	-0.150498	-0.0590001	-0.130938	-0.100162	0.017249	0.033309	0.15131	0.212694	0.162232	-0.0665744	-0.0429291	-0.0266917
OG0000144	-0.000297095	0.0882547	0.00205191	0.573918	0.331869	0.353067	-0.465386	-0.598008	-0.523766	0.0458114	0.108204	0.0842815	0.115357	0.167111	0.00509262	0.232514	0.243794	0.0569662	-0.336099	-0.200056	-0.136935	0.0320787	-0.0629277	-0.116895
OG0000146	0.398074	0.469291	0.276983	0.426086	0.387138	0.517683	-0.599982	-0.510524	-0.474475	-0.259229	-0.240931	-0.390114	0.272024	0.402981	0.269325	0.373394	0.350135	0.253373	-0.547159	-0.630703	-0.496341	-0.130198	-0.086819	-0.0300135
OG0000147	0.0231641	0.0724961	-0.0446837	-0.0408239	0.0291832	-0.0637197	0.0302217	0.0300679	-0.0204749	-0.0539486	-0.0167046	0.0552224	-0.162658	-0.154873	-0.23163	0.117034	0.254156	0.0100318	-0.166217	-0.0203284	0.0880704	0.158137	0.0350287	0.0732498
OG0000148	0.00731458	0.0028786	0.0645319	0.214357	0.314108	0.332286	-0.514082	-0.495216	-0.404139	0.25298	0.100804	0.124177	0.214499	0.253705	0.244442	-0.124879	-0.273728	-0.16973	0.0619105	-0.0354981	-0.229101	0.00815817	-0.0514968	0.101718
OG0000149	-0.0490924	-0.111621	-0.0837201	0.0103305	0.0521681	-0.0870537	0.109057	-0.0371078	0.00326101	-0.0621777	0.17247	0.0834868	-0.03193	0.0111234	-0.0600033	-0.018735	-0.0337214	0.0970383	-6.00433e-05	0.024249	-0.0273448	0.00347372	-0.0600033	0.0959135
OG0000150	0.0492659	0.324584	0.121993	0.0277089	0.212043	0.247639	-0.385447	-0.177951	-0.353434	-0.0083906	-0.0673438	0.00933147	0.0305866	0.312129	0.210157	-0.0388814	-0.212814	-0.194628	0.00261465	-0.110541	-0.353421	0.174901	-0.0414198	0.221317
OG0000152	0.0974841	-0.0862597	-0.0862597	0.299986	0.191632	0.100975	-0.0862597	-0.0862597	-0.0862597	-0.0862597	-0.0862597	-0.0862597	-0.0378012	-0.00470568	-0.0549613	0.0242761	0.0876639	0.226026	0.091017	0.0454308	0.0604663	-0.0481764	-0.232003	-0.157232
OG0000153	0.249998	0.326488	0.254214	0.13394	0.250334	0.148552	-0.307767	-0.193902	-0.218187	-0.227828	-0.112199	-0.303642	0.137095	0.307769	0.27802	-0.211681	-0.154644	-0.13326	0.208076	-0.0127648	0.0682029	-0.175482	-0.170507	-0.140824
OG0000154	0.63735	0.822909	0.650232	0.0118422	-0.171684	-0.0243501	-0.0509124	-0.0367259	-0.222272	-0.598851	-0.456079	-0.561459	-0.0736052	-0.123654	-0.096412	-0.0242137	-0.0422471	-0.0451883	0.0373515	0.257925	0.158891	0.026556	-0.0181289	-0.0572739
OG0000155	0.394369	0.278561	0.0636205	-0.0365636	-0.0241856	0.0176407	-0.0966662	0.0890212	-0.138019	-0.206049	-0.15418	-0.187549	0.0350422	-0.0113988	-0.221484	0.0608764	0.0893337	-0.0295059	-0.150556	0.0696165	-0.188826	0.226671	0.00449382	0.115737
OG0000156	0.120893	0.160926	-0.158013	0.275249	0.35039	0.188992	-0.0751987	0.0216645	-0.145882	-0.16694	-0.252302	-0.319779	-0.00130038	0.212873	0.1935	0.00913848	-0.235857	-0.102251	0.193394	0.0689091	-0.00778429	-0.115912	-0.121606	-0.0931043
OG0000157	0.249454	0.286592	0.0224167	0.162155	0.156856	0.22992	-0.167141	-0.177791	-0.272107	-0.0934773	-0.26176	-0.135117	-0.0443772	0.117826	0.0513537	0.22431	0.184077	-0.0460368	-0.360067	-0.0230906	-0.171163	0.182066	-0.0696155	-0.045282
OG0000158	0.0299604	0.0502115	0.0894816	-0.0483534	0.0361126	-0.0108198	0.000202723	0.0874399	-0.0194024	-0.0564017	-0.101897	-0.0565345	-0.113135	-0.0647201	-0.0612471	-0.0669973	-0.0775171	-0.0217585	0.110985	0.15035	0.25699	0.0749211	-0.0536392	-0.134233
OG0000159	0.137227	0.349582	-0.308719	0.237726	-0.248693	0.295042	-0.250049	-0.113251	-0.247757	0.0516905	0.0937525	0.00344722	-0.0929245	-0.044993	0.113652	0.141742	-0.0403607	-0.0373778	-0.0929245	0.127641	-0.0929245	0.0739807	0.0374144	-0.0929245
OG0000161	-0.262801	-0.333836	-0.378703	-0.29577	-0.361498	-0.392991	0.368207	0.334104	0.304991	0.0576976	0.842387	0.118212	-0.389263	-0.260748	-0.0158104	0.276806	0.184473	0.147785	-0.0874909	-0.108386	0.126448	-0.0423404	0.321227	-0.1527
OG0000162	-0.328037	0.612812	0.698787	-0.308317	-0.398264	0.240195	-0.488042	-0.660604	0.058853	0.347345	-0.243541	0.468812	0.0734384	0.196047	-0.0343355	-0.0498356	0.0411841	-0.109358	0.0429635	0.0926685	-0.0652638	-0.0321533	-0.116498	-0.0388576
OG0000165	0.0787323	-0.0113707	0.0602745	-0.146227	-0.275309	-0.189503	0.38207	0.303179	0.296791	-0.175093	-0.192456	-0.131088	0.0320514	0.064276	-0.0525283	-0.313008	-0.265365	-0.154991	0.370683	0.335364	0.334552	-0.101079	-0.0922016	-0.157753
OG0000166	-0.163252	-0.104399	-0.135076	-0.16712	-0.0682892	0.0446455	0.010738	0.112034	0.286193	0.0708749	0.180152	-0.0665024	0.00425326	-0.00404684	0.0384804	0.0121997	-0.0535536	0.104236	0.161467	0.103961	0.113318	-0.132223	-0.193137	-0.154955
OG0000167	-0.105959	0.0080559	0.0717973	-0.0150681	0.0676537	-0.207108	-0.046947	0.258705	0.136593	-0.0460622	0.0368488	-0.158509	-0.122123	0.222994	-0.122123	0.038483	0.123412	-0.122123	0.16076	-0.122123	0.065575	0.121512	-0.122123	-0.122123
OG0000168	-0.0417411	-0.0069961	-0.0564196	0.228794	0.286799	0.283739	-0.494147	-0.216798	-0.400187	0.142617	0.0440076	0.23033	-0.249982	-0.286053	-0.460174	0.309434	0.177954	0.224873	-0.337586	0.0672922	-0.223562	0.376381	0.213007	0.188416
OG0000170	-0.0918733	-0.0768202	0.0104833	0.331394	0.0779324	-0.0418892	-0.315463	-0.333982	-0.537412	0.188971	0.352333	0.436327	-0.239796	-0.0378918	-0.186049	0.167421	0.127304	0.189266	-0.518113	-0.203691	-0.00102756	0.1483	0.355815	0.198461
OG0000171	0.033595	0.0572184	0.238795	-0.173592	-0.140645	-0.0404422	0.0305476	0.0875104	0.142764	-0.120812	0.0502644	-0.165203	-0.0161029	-0.0514502	0.0363694	-0.397416	-0.526125	-0.241762	0.412132	0.330126	0.302807	0.0534608	0.12258	-0.0246179
OG0000174	0.047645	0.148372	0.162978	0.0167003	0.0664851	0.148151	-0.329793	-0.387693	-0.119492	0.113615	-0.00504272	0.138073	0.102573	-0.0820743	0.16579	-0.265068	-0.52374	-0.154824	0.522141	0.333064	0.337618	0.0171765	-0.332928	-0.119728
OG0000175	0.127787	0.211224	0.0634598	0.0757869	0.323402	0.0569665	-0.131992	-0.00189193	-0.0622194	-0.155848	-0.0811138	-0.425561	-0.0604176	0.132395	-0.0559177	0.137748	0.0192657	-0.0877117	-0.0868092	0.00976299	-0.0490158	-0.0443675	0.100009	-0.0149417
OG0000176	-0.0676863	-0.0220708	0.213824	-0.0676863	-0.0676863	0.0685457	-0.0101629	-0.0171653	0.0798708	-0.0676863	-0.0676863	0.0255894	-0.303418	0.0234182	-0.359565	-0.0544553	0.0154479	0.118143	0.436634	0.180734	0.278072	-0.232611	-0.109693	0.00729301
OG0000177	-0.00519436	0.0222093	0.00249486	-0.0336941	-0.0230173	-0.0229114	0.0976913	0.0632088	-0.00752305	-0.104275	-0.0330601	0.044071	-0.0499669	-0.00473853	-0.135347	0.337524	0.275185	0.23712	-0.352203	-0.0909523	-0.189813	0.0349676	-0.0751961	0.0134185
OG0000178	0.0978119	0.15884	0.0695943	0.0705682	0.061359	-0.0154335	-0.238479	-0.0860731	-0.127799	-0.0131783	0.0365676	-0.0137785	-0.0215769	0.0176671	0.126194	0.184205	0.13707	0.126872	-0.188484	-0.123112	-0.137476	-0.0439069	-0.0785261	0.00107475
OG0000180	0.194859	0.445305	0.309489	0.316168	0.225906	0.376999	-0.428386	-0.363306	-0.218047	-0.210448	-0.430635	-0.217904	0.218436	0.241699	0.214795	0.264398	0.103636	-0.00879695	-0.256752	-0.100992	-0.245436	-0.1065	-0.189404	-0.135082
OG0000181	-0.0871193	0.0206818	-0.0184458	0.0713801	-0.00937033	0.0334996	-0.0657385	0.0156792	-0.0538762	0.0417275	-0.063963	0.115545	-0.197471	-0.0433558	-0.310987	0.292603	0.476351	-0.0486227	-0.271415	-0.0916171	-0.254869	0.234412	0.159867	0.0551046
OG0000182	-0.0703567	0.167513	0.117904	0.114344	0.16991	0.0335849	-0.158882	-0.0536676	-0.0416354	-0.0679332	-0.11677	-0.0940105	-0.14083	0.125435	0.201792	-0.0188869	0.0369872	-0.14083	-0.0209434	-0.0263359	-0.00139192	0.0791482	0.0466852	-0.14083
OG0000183	-0.0906869	0.205825	0.0129429	0.235987	0.0095186	-0.0488185	-0.214577	0.0604342	0.0886651	0.00616796	-0.0548749	-0.210584	-0.115518	0.0763321	0.0184383	-0.0315579	0.0406411	-0.079461	-0.0730881	-0.10794	0.134369	0.0240205	0.00943664	0.104327
OG0000184	-0.147924	-0.177586	-0.215977	0.0315348	-0.0567065	-0.128263	0.213271	0.146564	0.203229	-0.0671646	0.103764	0.0952592	-0.0231819	-0.0443546	0.0283501	-0.0111302	-0.0373097	0.0315167	-0.146012	-0.0694691	0.0162992	0.156634	0.0691791	0.0294775
OG0000185	0.441195	0.317994	0.342205	0.00297615	-0.00590559	0.00925475	-0.189511	-0.498742	-0.360913	-0.0778297	-0.0498369	0.0691126	0.169478	0.0743329	0.0209109	0.248096	0.276501	0.0769252	-0.482955	-0.257475	-0.393939	0.105569	0.161856	0.000698872
OG0000186	0.0465919	0.00213761	0.0266294	0.0989934	0.0200819	0.121957	-0.0832219	0.0473876	0.033484	-0.120699	-0.0485385	-0.144803	-0.0154429	-0.00543765	-0.484309	0.101576	0.26696	0.0715248	-0.110963	0.0633849	-0.0674583	0.0693534	0.0799949	0.0308171
OG0000188	0.576823	0.810179	0.225002	0.185007	-0.121229	-0.00312834	-0.344416	-0.317202	-0.528401	-0.0662358	-0.270885	-0.145512	0.470821	0.394129	-0.0676449	0.218114	-0.330879	0.252311	-0.435344	-0.416953	-0.464193	-0.230542	0.401306	0.208873
OG0000189	0.139582	0.222445	0.174666	-0.087425	0.0295334	-0.0721765	-0.0829723	-0.132072	-0.180149	-0.00474763	-0.063343	0.0566589	0.0606392	0.254711	0.275054	0.398985	0.215502	0.108192	-0.348011	-0.291842	-0.337124	-0.0837281	-0.123065	-0.129313
OG0000190	-0.0530945	0.0838808	0.0438983	-0.102864	-0.0155752	-0.0662364	0.0726758	0.382848	0.230659	-0.169411	-0.189541	-0.217239	-0.231756	-0.191512	-0.361429	0.0177791	0.037215	-0.167928	0.026083	0.242073	0.0935288	0.245883	0.185551	0.104512
OG0000193	-0.23624	-0.00547959	1.13046	-0.0611915	0.129927	-0.0403275	-0.358911	0.15488	0.367016	-0.276639	-0.369467	-0.434025	-0.0398232	-0.0444948	0.140191	-0.383739	-0.0637535	0.0726192	0.165506	0.0104098	0.419412	-0.0748895	-0.246448	0.04501
OG0000195	1.01608	1.08196	0.592089	0.576079	0.817405	0.979084	-1.20024	-1.14046	-1.29873	-0.543048	-0.559204	-0.321025	1.02649	1.25297	0.939615	0.595218	0.316191	0.36051	-0.978358	-0.836743	-0.947023	-0.454833	-0.769149	-0.504893
OG0000196	0.723732	0.62055	0.458228	1.09123	0.983715	0.826081	-0.858314	-0.933081	-1.03829	-0.633554	-0.538633	-0.701668	-0.122324	-0.00959136	-0.276467	0.062496	-0.106574	-0.273623	0.173498	0.295905	0.17531	0.0764477	-0.0687578	0.0736799
OG0000197	0.1254	0.121315	0.0862779	-0.046911	-0.0474484	0.0457885	0.0674888	-0.0116295	0.0950492	-0.148353	-0.166505	-0.120473	0.1339	0.169714	0.143394	0.0602089	-0.0114945	0.0503848	-0.0992846	-0.0588884	-0.0677448	-0.028572	-0.155846	-0.135771
OG0000199	0.19769	-0.0149156	-0.0809689	-0.198767	-0.151936	0.0174004	0.199859	0.0698351	0.0132224	-0.194662	0.0915237	0.0517185	0.0309521	0.00239253	-0.113	-0.113	0.0319988	-0.00492223	0.0130859	-0.0287477	-0.0490977	0.107938	-0.0478306	0.17023
OG0000200	0.0373772	0.216166	0.0826443	0.364243	0.0505017	0.2315	-0.37098	-0.111004	-0.309145	-0.0958625	-0.0320384	-0.0634019	0.168383	0.166084	0.152156	0.0989703	0.160011	0.0886553	-0.302387	-0.0539715	-0.174999	-0.0823161	-0.135172	-0.0854136
OG0000201	-0.040581	-0.040581	0.0152219	0.126514	-0.040581	-0.040581	0.0744658	0.108446	-0.040581	-0.040581	-0.040581	-0.040581	-0.0549909	0.0364359	-0.0277496	0.0253119	-0.003351	-0.0549909	0.170474	-0.0549909	-0.0549909	0.0302718	0.0435613	-0.0549909
OG0000202	0.0811412	-0.050674	-0.0542429	-0.0216622	0.0620131	0.0476958	-0.206896	-0.265566	-0.265566	0.172447	0.302617	0.198694	-0.352039	-0.397617	-0.373305	0.184862	0.209279	0.0492041	-0.249882	0.107814	0.273884	0.254179	0.198574	0.0950473
OG0000203	0.0393986	0.232393	0.0907664	0.194661	0.071965	0.028476	-0.0818669	-0.201606	-0.412305	-0.241384	0.257208	0.0222947	-0.281876	-0.297688	-0.0948578	0.0741837	0.224671	0.175187	-0.261259	0.0558414	0.360853	0.0871573	-0.0320025	-0.0102086
OG0000204	0.270424	0.14764	0.197648	-0.0344888	0.0520075	0.0244312	0.140063	-0.163059	-0.152878	-0.133222	-0.273835	-0.0747314	-0.023146	-0.114759	-0.168674	0.0483954	0.0805973	0.0686672	-0.128304	0.0650519	0.15325	0.0940166	0.000651449	-0.0757456
OG0000206	-0.209587	-0.252762	-0.234428	-0.0799454	-0.0292369	-0.0038417	0.293059	0.260744	0.353862	-0.0596456	0.0525006	-0.090719	0.131234	0.103483	0.206322	-0.248336	-0.461855	-0.220532	0.441403	0.196014	-0.00428971	-0.143835	-0.0132814	0.0136727
OG0000207	0.19568	0.267141	0.0633008	0.0359434	0.0103618	0.0302965	-0.250529	0.000462755	-0.0676152	-0.0590927	-0.210008	-0.0159416	0.0498394	-0.047176	-0.192557	0.151359	0.0071937	-0.135525	0.0890952	0.066215	0.121121	0.162743	-0.109162	-0.163146
OG0000208	0.181226	0.260904	0.187059	0.223754	0.13918	0.247706	-0.139374	-0.255085	-0.129816	-0.353436	-0.176943	-0.185176	0.135571	0.292022	0.0438939	0.0323946	0.0239012	-0.0242166	-0.290141	-0.186076	-0.122712	-0.0593276	0.0494909	0.105199
OG0000210	-0.704847	-0.343514	-0.293825	-0.225163	-0.188915	-0.300032	0.54274	0.582078	0.651066	0.126851	0.043167	0.110395	0.0924225	0.0598818	-0.000785363	-0.0279772	-0.166125	-0.0969029	0.0575059	0.0857333	-0.14169	0.0876815	0.0507717	-0.000516035
OG0000211	0.0720795	0.182637	0.112254	0.177859	0.340476	0.233062	-0.236245	-0.239357	-0.215415	-0.119918	-0.287996	-0.0194373	0.113825	0.301899	-0.0934333	0.195346	0.268361	-0.005115	-0.222816	0.0820038	-0.0790354	-0.0728925	-0.33652	-0.151622
OG0000212	0.0194834	0.0378156	-0.00693804	0.269167	0.19997	0.230604	-0.440044	-0.434095	-0.447613	0.209416	0.185427	0.176807	0.121444	0.189302	0.182886	-0.0103263	-0.0229205	-0.08849	-0.150581	-0.0101394	-0.138911	-0.0926749	0.0145843	0.00582696
OG0000213	0.196078	0.245576	0.231034	0.131858	-0.0142461	0.0603486	-0.169509	-0.158754	-0.224338	-0.0213243	-0.185953	-0.090768	-0.109194	0.0309357	-0.221838	0.239035	0.220118	0.114632	-0.250729	-0.125872	-0.258272	0.185871	0.0468981	0.128416
OG0000214	0.052993	0.241787	0.115762	0.173213	0.0318288	0.0581545	0.0653169	0.0778554	0.0598706	-0.348515	-0.268346	-0.25992	0.0637759	0.0865123	0.00362506	0.107838	-0.0843049	0.0385481	-0.286597	0.0156505	-0.0972081	0.1025	0.0348792	0.0147813
OG0000215	0.0973851	0.0685947	-0.0347335	0.000616814	0.0845305	0.0778296	0.0591277	0.000622893	-0.166775	-0.204425	-0.0496734	0.0668992	-0.0346007	-0.0691406	-0.0303443	0.0828275	-0.0353895	-0.060107	0.106473	0.0607971	0.0931227	-0.0211977	-0.110108	0.0176675
